CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
31443,IPC,354,1,1
31443,POCSO,4,2,2
31444,SCST,3(1),1,1
31445,IPC,363,1,1
31445,BNS,109,2,2
31445,POCSO,8,3,3
31446,POCSO,4,1,1
31446,ARMS,27,2,2
31447,IPC,447,1,1
31448,IPC,447,1,1
31449,BNS,64,1,1
31450,IPC,376,1,1
31450,ARMS,25,2,2
31451,IPC,307,1,1
31451,ARMS,25,2,2
31451,IPC,420,3,3
31452,BNS,103,1,1
31452,ARMS,27,2,2
31452,POCSO,8,3,3
31453,BNS,109,1,1
31454,BNS,318,1,1
31454,BNS,64,2,2
31455,IPC,376,1,1
31456,SCST,3(1),1,1
31457,IPC,307,1,1
31458,IT,66D,1,1
31459,IPC,376,1,1
31459,BNS,305,2,2
31460,IT,66C,1,1
31461,POCSO,8,1,1
31461,IPC,363,2,2
31462,SCST,3(1),1,1
31462,IPC,376,2,2
31462,IPC,324,3,3
31463,DOWRY,3,1,1
31463,NDPS,21,2,2
31463,IPC,354,3,3
31464,IPC,376,1,1
31464,MV,185,2,2
31465,NDPS,20,1,1
31465,SCST,3(1),2,2
31465,IPC,363,3,3
31466,ARMS,25,1,1
31467,IPC,498A,1,1
31467,POCSO,4,2,2
31468,BNS,318,1,1
31468,MV,185,2,2
31468,IPC,324,3,3
31469,BNS,305,1,1
31469,ARMS,27,2,2
31469,DOWRY,3,3,3
31470,IPC,363,1,1
31470,BNS,305,2,2
31471,IPC,307,1,1
31472,BNS,64,1,1
31472,BNS,305,2,2
31472,IPC,498A,3,3
31473,IPC,354,1,1
31473,NDPS,21,2,2
31474,BNS,103,1,1
31474,MV,185,2,2
31474,EXCISE,32,3,3
31475,MV,185,1,1
31475,IPC,324,2,2
31475,IT,66C,3,3
31476,IT,66D,1,1
31476,IPC,307,2,2
31476,BNS,318,3,3
31477,IPC,302,1,1
31477,NDPS,21,2,2
31478,IT,66C,1,1
31478,ARMS,25,2,2
31478,IPC,307,3,3
31479,BNS,305,1,1
31480,BNS,64,1,1
31480,IPC,363,2,2
31480,IPC,354,3,3
31481,IPC,392,1,1
31481,BNS,103,2,2
31482,IPC,324,1,1
31483,IPC,363,1,1
31483,IPC,302,2,2
31483,IPC,498A,3,3
31484,BNS,305,1,1
31484,IPC,376,2,2
31484,IT,66C,3,3
31485,IPC,307,1,1
31485,IPC,447,2,2
31485,EXCISE,32,3,3
31486,NDPS,21,1,1
31486,IPC,498A,2,2
31486,ARMS,27,3,3
31487,ARMS,27,1,1
31488,IPC,307,1,1
31488,BNS,109,2,2
31488,IT,66D,3,3
31489,DOWRY,3,1,1
31489,MV,185,2,2
31490,IPC,354,1,1
31490,NDPS,21,2,2
31490,ARMS,25,3,3
31491,NDPS,20,1,1
31492,POCSO,4,1,1
31492,IPC,447,2,2
31493,MV,184,1,1
31493,DOWRY,3,2,2
31493,BNS,109,3,3
31494,IPC,354,1,1
31495,IPC,354,1,1
31496,IPC,420,1,1
31496,BNS,103,2,2
31497,POCSO,8,1,1
31498,IPC,392,1,1
31499,NDPS,20,1,1
31499,IPC,376,2,2
31500,IPC,307,1,1
31500,MV,184,2,2
31501,MV,185,1,1
31501,IPC,392,2,2
31501,NDPS,20,3,3
31502,POCSO,8,1,1
31503,SCST,3(1),1,1
31504,IPC,392,1,1
31505,POCSO,4,1,1
31505,IT,66D,2,2
31506,NDPS,20,1,1
31506,DOWRY,3,2,2
31506,BNS,64,3,3
31507,BNS,318,1,1
31508,IPC,354,1,1
31508,IPC,307,2,2
31508,NDPS,20,3,3
31509,BNS,64,1,1
31509,IPC,307,2,2
31510,BNS,305,1,1
31510,IPC,376,2,2
31510,POCSO,4,3,3
31511,BNS,109,1,1
31512,IPC,302,1,1
31513,IT,66C,1,1
31514,IPC,307,1,1
31514,POCSO,8,2,2
31515,MV,184,1,1
31515,IPC,447,2,2
31516,DOWRY,4,1,1
31516,DOWRY,3,2,2
31517,BNS,109,1,1
31517,BNS,305,2,2
31517,ARMS,27,3,3
31518,IPC,302,1,1
31518,IPC,324,2,2
31519,POCSO,4,1,1
31520,BNS,64,1,1
31521,IPC,420,1,1
31521,SCST,3(1),2,2
31521,ARMS,27,3,3
31522,IPC,363,1,1
31523,DOWRY,3,1,1
31523,EXCISE,32,2,2
31523,NDPS,21,3,3
31524,ARMS,25,1,1
31524,MV,185,2,2
31525,DOWRY,4,1,1
31525,DOWRY,3,2,2
31526,IPC,307,1,1
31527,ARMS,25,1,1
31527,MV,184,2,2
31528,NDPS,21,1,1
31529,IPC,392,1,1
31529,IPC,447,2,2
31529,IPC,376,3,3
31530,BNS,109,1,1
31530,MV,184,2,2
31531,POCSO,8,1,1
31531,NDPS,21,2,2
31532,IPC,363,1,1
31533,BNS,109,1,1
31534,DOWRY,3,1,1
31534,IPC,392,2,2
31534,BNS,103,3,3
31535,DOWRY,3,1,1
31535,IT,66C,2,2
31536,DOWRY,3,1,1
31536,SCST,3(1),2,2
31536,EXCISE,32,3,3
31537,IPC,324,1,1
31538,IPC,363,1,1
31538,IPC,498A,2,2
31539,NDPS,21,1,1
31539,SCST,3(1),2,2
31539,IPC,354,3,3
31540,BNS,109,1,1
31540,IPC,302,2,2
31541,ARMS,27,1,1
31542,IPC,354,1,1
31542,DOWRY,3,2,2
31543,BNS,103,1,1
31543,DOWRY,3,2,2
31544,IPC,376,1,1
31544,POCSO,4,2,2
31545,BNS,64,1,1
31545,NDPS,20,2,2
31545,ARMS,27,3,3
31546,IPC,363,1,1
31546,IPC,302,2,2
31546,EXCISE,32,3,3
31547,IPC,307,1,1
31548,POCSO,8,1,1
31549,IPC,363,1,1
31549,POCSO,4,2,2
31549,ARMS,27,3,3
31550,NDPS,21,1,1
31550,IPC,447,2,2
31550,IPC,302,3,3
31551,BNS,305,1,1
31551,IPC,498A,2,2
31552,BNS,318,1,1
31552,NDPS,21,2,2
31553,IPC,302,1,1
31553,IPC,307,2,2
31553,BNS,318,3,3
31554,IPC,420,1,1
31554,IPC,354,2,2
31554,ARMS,27,3,3
31555,IPC,447,1,1
31556,BNS,64,1,1
31557,IPC,498A,1,1
31558,BNS,318,1,1
31559,NDPS,21,1,1
31559,NDPS,20,2,2
31560,MV,184,1,1
31561,BNS,109,1,1
31562,NDPS,21,1,1
31562,IPC,324,2,2
31562,IPC,302,3,3
31563,IPC,447,1,1
31563,POCSO,8,2,2
31563,NDPS,21,3,3
31564,IT,66C,1,1
31565,IPC,363,1,1
31566,IPC,354,1,1
31566,IPC,324,2,2
31566,BNS,103,3,3
31567,DOWRY,4,1,1
31568,IPC,392,1,1
31568,NDPS,20,2,2
31569,IPC,307,1,1
31570,DOWRY,3,1,1
31570,ARMS,25,2,2
31571,SCST,3(1),1,1
31572,IPC,302,1,1
31573,POCSO,8,1,1
31574,NDPS,21,1,1
31575,NDPS,21,1,1
31575,POCSO,8,2,2
31575,ARMS,27,3,3
31576,BNS,109,1,1
31576,DOWRY,3,2,2
31577,DOWRY,3,1,1
31577,SCST,3(1),2,2
31578,EXCISE,32,1,1
31579,BNS,109,1,1
31580,IPC,324,1,1
31580,IPC,376,2,2
31581,IPC,302,1,1
31582,NDPS,20,1,1
31582,DOWRY,4,2,2
31583,IPC,376,1,1
31583,IT,66C,2,2
31583,BNS,103,3,3
31584,IT,66D,1,1
31584,IPC,420,2,2
31585,BNS,103,1,1
31585,ARMS,25,2,2
31586,POCSO,8,1,1
31586,IPC,354,2,2
31587,BNS,305,1,1
31587,SCST,3(1),2,2
31587,IT,66D,3,3
31588,POCSO,8,1,1
31589,IPC,324,1,1
31589,IT,66C,2,2
31589,BNS,305,3,3
31590,POCSO,8,1,1
31591,IPC,447,1,1
31591,IPC,420,2,2
31591,BNS,318,3,3
31592,IT,66C,1,1
31592,SCST,3(1),2,2
31592,POCSO,4,3,3
31593,IT,66C,1,1
31594,IPC,307,1,1
31594,IPC,324,2,2
31594,IPC,447,3,3
31595,IPC,447,1,1
31596,IPC,447,1,1
31596,NDPS,21,2,2
31597,MV,185,1,1
31597,BNS,64,2,2
31598,POCSO,8,1,1
31599,IPC,354,1,1
31600,BNS,109,1,1
31600,IPC,363,2,2
31601,BNS,64,1,1
31601,SCST,3(1),2,2
31601,IPC,392,3,3
31602,IPC,307,1,1
31603,IPC,376,1,1
31603,IPC,324,2,2
31603,BNS,109,3,3
31604,BNS,109,1,1
31605,IT,66D,1,1
31606,MV,185,1,1
31606,IT,66D,2,2
31607,EXCISE,32,1,1
31607,IPC,447,2,2
31607,IPC,376,3,3
31608,IPC,354,1,1
31608,POCSO,8,2,2
31609,IPC,420,1,1
31610,BNS,64,1,1
31610,BNS,305,2,2
31611,DOWRY,3,1,1
31611,IPC,363,2,2
31611,MV,185,3,3
31612,MV,184,1,1
31613,BNS,318,1,1
31613,MV,184,2,2
31614,BNS,318,1,1
31615,IPC,354,1,1
31615,SCST,3(1),2,2
31615,IPC,324,3,3
31616,BNS,109,1,1
31616,BNS,103,2,2
31617,IPC,302,1,1
31617,BNS,305,2,2
31618,IPC,307,1,1
31618,IT,66D,2,2
31619,POCSO,4,1,1
31619,SCST,3(1),2,2
31620,IPC,354,1,1
31620,IPC,420,2,2
31621,IT,66D,1,1
31621,EXCISE,32,2,2
31622,IPC,447,1,1
31622,SCST,3(1),2,2
31622,IPC,498A,3,3
31623,IPC,302,1,1
31623,IT,66C,2,2
31624,MV,185,1,1
31625,IPC,420,1,1
31625,BNS,318,2,2
31626,IPC,376,1,1
31627,IT,66D,1,1
31628,NDPS,21,1,1
31629,ARMS,25,1,1
31630,ARMS,27,1,1
31630,SCST,3(1),2,2
31631,POCSO,4,1,1
31631,EXCISE,32,2,2
31631,IPC,354,3,3
31632,IPC,354,1,1
31632,SCST,3(1),2,2
31632,EXCISE,32,3,3
31633,IT,66D,1,1
31633,IPC,498A,2,2
31634,IPC,363,1,1
31634,DOWRY,4,2,2
31634,IPC,307,3,3
31635,IPC,302,1,1
31635,BNS,103,2,2
31636,SCST,3(1),1,1
31636,MV,184,2,2
31637,BNS,318,1,1
31638,IPC,354,1,1
31638,NDPS,20,2,2
31639,IPC,302,1,1
31639,IPC,420,2,2
31640,POCSO,4,1,1
31641,NDPS,21,1,1
31641,IPC,376,2,2
31642,IT,66D,1,1
31642,IPC,447,2,2
31642,MV,184,3,3
31643,IPC,392,1,1
31643,BNS,109,2,2
31644,NDPS,20,1,1
31644,IPC,447,2,2
31644,BNS,103,3,3
31645,IPC,376,1,1
31645,IPC,324,2,2
31645,IPC,447,3,3
31646,IT,66C,1,1
31647,POCSO,4,1,1
31648,NDPS,20,1,1
31648,POCSO,4,2,2
31648,BNS,64,3,3
31649,MV,184,1,1
31649,SCST,3(1),2,2
31650,BNS,305,1,1
31650,ARMS,27,2,2
31651,IT,66C,1,1
31652,MV,185,1,1
31653,DOWRY,3,1,1
31653,NDPS,21,2,2
31654,IPC,392,1,1
31654,IPC,420,2,2
31654,NDPS,21,3,3
31655,IT,66C,1,1
31656,IPC,302,1,1
31657,NDPS,20,1,1
31657,ARMS,27,2,2
31658,IPC,302,1,1
31658,IPC,392,2,2
31658,BNS,318,3,3
31659,DOWRY,3,1,1
31659,EXCISE,32,2,2
31659,IPC,447,3,3
31660,ARMS,27,1,1
31661,IPC,447,1,1
31661,DOWRY,3,2,2
31661,IPC,354,3,3
31662,SCST,3(1),1,1
31662,BNS,318,2,2
31662,EXCISE,32,3,3
31663,DOWRY,3,1,1
31663,IPC,354,2,2
31663,NDPS,20,3,3
31664,ARMS,27,1,1
31664,IPC,324,2,2
31665,BNS,109,1,1
31666,MV,184,1,1
31667,IPC,307,1,1
31667,IPC,498A,2,2
31668,NDPS,21,1,1
31668,IPC,363,2,2
31668,IPC,302,3,3
31669,IPC,354,1,1
31669,IPC,376,2,2
31669,NDPS,20,3,3
31670,POCSO,8,1,1
31670,NDPS,21,2,2
31670,POCSO,4,3,3
31671,IPC,392,1,1
31672,IPC,376,1,1
31672,DOWRY,4,2,2
31672,IT,66C,3,3
31673,ARMS,25,1,1
31673,IPC,498A,2,2
31674,IPC,354,1,1
31674,NDPS,20,2,2
31675,BNS,305,1,1
31676,IPC,447,1,1
31676,POCSO,4,2,2
31676,MV,185,3,3
31677,IPC,420,1,1
31678,ARMS,25,1,1
31678,BNS,103,2,2
31679,BNS,103,1,1
31680,BNS,64,1,1
31681,IPC,307,1,1
31681,IT,66D,2,2
31681,IPC,302,3,3
31682,IPC,324,1,1
31683,EXCISE,32,1,1
31683,DOWRY,4,2,2
31684,BNS,318,1,1
31684,BNS,103,2,2
31685,IPC,447,1,1
31685,BNS,64,2,2
31686,BNS,305,1,1
31687,EXCISE,32,1,1
31687,IPC,354,2,2
31688,SCST,3(1),1,1
31689,NDPS,20,1,1
31690,IPC,420,1,1
31690,POCSO,4,2,2
31690,NDPS,21,3,3
31691,DOWRY,4,1,1
31691,IPC,392,2,2
31691,BNS,305,3,3
31692,IPC,354,1,1
31692,IPC,363,2,2
31693,MV,185,1,1
31693,IPC,376,2,2
31693,EXCISE,32,3,3
31694,IPC,363,1,1
31695,SCST,3(1),1,1
31695,IPC,302,2,2
31695,POCSO,8,3,3
31696,IPC,447,1,1
31696,IPC,376,2,2
31697,SCST,3(1),1,1
31697,IPC,420,2,2
31697,IPC,354,3,3
31698,IPC,302,1,1
31698,IPC,392,2,2
31698,IPC,376,3,3
31699,MV,185,1,1
31699,NDPS,20,2,2
31700,IPC,392,1,1
31700,BNS,64,2,2
31700,BNS,109,3,3
31701,BNS,109,1,1
31701,DOWRY,4,2,2
31701,SCST,3(1),3,3
31702,BNS,64,1,1
31702,SCST,3(1),2,2
31702,BNS,318,3,3
31703,BNS,64,1,1
31703,MV,185,2,2
31704,IPC,376,1,1
31704,IPC,324,2,2
31704,IT,66D,3,3
31705,POCSO,8,1,1
31705,BNS,109,2,2
31705,IPC,376,3,3
31706,NDPS,21,1,1
31707,IPC,392,1,1
31707,SCST,3(1),2,2
31708,ARMS,25,1,1
31709,IT,66C,1,1
31710,MV,184,1,1
31711,MV,184,1,1
31712,IPC,376,1,1
31713,IT,66D,1,1
31714,DOWRY,4,1,1
31714,BNS,109,2,2
31715,IPC,376,1,1
31715,IPC,392,2,2
31716,MV,184,1,1
31716,ARMS,25,2,2
31717,ARMS,27,1,1
31717,DOWRY,4,2,2
31718,BNS,318,1,1
31719,IPC,498A,1,1
31719,IPC,420,2,2
31720,POCSO,4,1,1
31720,BNS,103,2,2
31720,IT,66D,3,3
31721,IPC,307,1,1
31721,DOWRY,3,2,2
31721,NDPS,20,3,3
31722,IPC,324,1,1
31722,BNS,318,2,2
31722,IPC,302,3,3
31723,SCST,3(1),1,1
31723,POCSO,4,2,2
31724,IPC,307,1,1
31725,IPC,302,1,1
31725,NDPS,20,2,2
31726,NDPS,20,1,1
31726,IPC,324,2,2
31727,IPC,376,1,1
31727,DOWRY,4,2,2
31727,NDPS,20,3,3
31728,BNS,103,1,1
31728,IPC,447,2,2
31728,DOWRY,3,3,3
31729,ARMS,25,1,1
31729,BNS,64,2,2
31729,NDPS,21,3,3
31730,BNS,64,1,1
31730,IPC,447,2,2
31731,BNS,318,1,1
31731,POCSO,8,2,2
31732,BNS,109,1,1
31732,DOWRY,4,2,2
31733,IPC,302,1,1
31733,NDPS,21,2,2
31734,MV,184,1,1
31735,ARMS,27,1,1
31736,IPC,302,1,1
31736,MV,185,2,2
31737,BNS,64,1,1
31737,EXCISE,32,2,2
31737,DOWRY,4,3,3
31738,ARMS,25,1,1
31738,IPC,302,2,2
31739,IPC,447,1,1
31739,IPC,302,2,2
31739,BNS,103,3,3
31740,BNS,103,1,1
31741,IPC,324,1,1
31741,IPC,498A,2,2
31742,BNS,109,1,1
31743,IPC,302,1,1
31743,IT,66D,2,2
31744,NDPS,21,1,1
31744,IPC,420,2,2
31744,POCSO,8,3,3
31745,BNS,109,1,1
31746,NDPS,20,1,1
31747,NDPS,20,1,1
31747,IPC,498A,2,2
31748,BNS,64,1,1
31749,POCSO,4,1,1
31750,MV,185,1,1
31750,POCSO,4,2,2
31750,IPC,376,3,3
31751,EXCISE,32,1,1
31751,BNS,64,2,2
31751,POCSO,8,3,3
31752,IPC,447,1,1
31752,POCSO,4,2,2
31752,ARMS,25,3,3
31753,POCSO,8,1,1
31753,BNS,109,2,2
31754,MV,185,1,1
31755,BNS,103,1,1
31756,MV,184,1,1
31756,SCST,3(1),2,2
31756,MV,185,3,3
31757,POCSO,4,1,1
31757,IPC,420,2,2
31758,SCST,3(1),1,1
31759,IPC,420,1,1
31759,IT,66D,2,2
31759,EXCISE,32,3,3
31760,BNS,64,1,1
31761,MV,185,1,1
31761,IPC,354,2,2
31762,IPC,324,1,1
31762,IPC,354,2,2
31762,POCSO,4,3,3
31763,MV,184,1,1
31763,IPC,354,2,2
31763,BNS,318,3,3
31764,IPC,376,1,1
31764,MV,184,2,2
31765,BNS,318,1,1
31765,BNS,109,2,2
31765,DOWRY,4,3,3
31766,BNS,318,1,1
31766,SCST,3(1),2,2
31766,POCSO,4,3,3
31767,IPC,307,1,1
31768,BNS,103,1,1
31768,BNS,305,2,2
31768,EXCISE,32,3,3
31769,IPC,376,1,1
31770,BNS,64,1,1
31770,SCST,3(1),2,2
31770,ARMS,25,3,3
31771,IT,66C,1,1
31771,BNS,318,2,2
31772,SCST,3(1),1,1
31773,IPC,307,1,1
31773,NDPS,21,2,2
31773,ARMS,25,3,3
31774,DOWRY,3,1,1
31774,IT,66C,2,2
31774,IPC,376,3,3
31775,POCSO,8,1,1
31775,MV,184,2,2
31776,BNS,318,1,1
31776,NDPS,21,2,2
31777,DOWRY,3,1,1
31777,IPC,354,2,2
31778,DOWRY,4,1,1
31778,NDPS,20,2,2
31779,EXCISE,32,1,1
31779,POCSO,8,2,2
31780,BNS,103,1,1
31781,NDPS,20,1,1
31782,IPC,376,1,1
31782,IPC,354,2,2
31783,IPC,363,1,1
31784,IPC,307,1,1
31785,BNS,305,1,1
31785,BNS,64,2,2
31786,IPC,307,1,1
31786,POCSO,4,2,2
31786,MV,184,3,3
31787,BNS,109,1,1
31787,IPC,420,2,2
31788,IPC,392,1,1
31788,BNS,64,2,2
31789,IPC,363,1,1
31789,BNS,109,2,2
31790,IPC,302,1,1
31791,MV,185,1,1
31792,IPC,498A,1,1
31793,IPC,302,1,1
31793,NDPS,21,2,2
31794,NDPS,20,1,1
31794,BNS,305,2,2
31794,EXCISE,32,3,3
31795,DOWRY,3,1,1
31795,POCSO,8,2,2
31796,EXCISE,32,1,1
31796,NDPS,21,2,2
31796,ARMS,25,3,3
31797,IPC,324,1,1
31798,IPC,363,1,1
31798,DOWRY,3,2,2
31798,NDPS,20,3,3
31799,MV,184,1,1
31800,DOWRY,3,1,1
31800,IPC,363,2,2
31800,BNS,103,3,3
31801,IT,66D,1,1
31802,DOWRY,4,1,1
31803,IPC,392,1,1
31804,IPC,307,1,1
31804,IPC,376,2,2
31804,POCSO,4,3,3
31805,DOWRY,4,1,1
31805,IPC,392,2,2
31806,NDPS,21,1,1
31806,POCSO,8,2,2
31807,EXCISE,32,1,1
31807,IPC,376,2,2
31807,MV,184,3,3
31808,BNS,318,1,1
31808,MV,184,2,2
31809,BNS,305,1,1
31810,NDPS,21,1,1
31811,BNS,305,1,1
31812,BNS,103,1,1
31813,MV,185,1,1
31813,BNS,64,2,2
31813,POCSO,4,3,3
31814,NDPS,21,1,1
31814,IPC,447,2,2
31814,IPC,307,3,3
31815,MV,185,1,1
31815,IPC,307,2,2
31816,IPC,498A,1,1
31816,IPC,307,2,2
31816,BNS,64,3,3
31817,IT,66C,1,1
31817,DOWRY,3,2,2
31818,ARMS,25,1,1
31819,BNS,64,1,1
31819,IPC,447,2,2
31820,ARMS,27,1,1
31820,MV,184,2,2
31820,BNS,305,3,3
31821,IPC,324,1,1
31822,BNS,305,1,1
31822,BNS,103,2,2
31822,DOWRY,4,3,3
31823,IT,66D,1,1
31823,IPC,324,2,2
31824,ARMS,25,1,1
31824,BNS,109,2,2
31825,IPC,324,1,1
31825,POCSO,4,2,2
31826,NDPS,20,1,1
31826,DOWRY,4,2,2
31826,IPC,447,3,3
31827,NDPS,21,1,1
31827,IPC,420,2,2
31827,BNS,109,3,3
31828,IPC,363,1,1
31828,BNS,109,2,2
31828,NDPS,21,3,3
31829,POCSO,8,1,1
31830,IPC,392,1,1
31831,IPC,420,1,1
31832,POCSO,8,1,1
31832,SCST,3(1),2,2
31832,BNS,103,3,3
31833,DOWRY,3,1,1
31833,MV,185,2,2
31834,POCSO,4,1,1
31834,MV,185,2,2
31834,IPC,376,3,3
31835,IPC,324,1,1
31835,POCSO,4,2,2
31835,ARMS,25,3,3
31836,POCSO,4,1,1
31836,DOWRY,3,2,2
31837,ARMS,27,1,1
31837,IT,66C,2,2
31838,ARMS,27,1,1
31839,ARMS,27,1,1
31839,IPC,447,2,2
31839,NDPS,21,3,3
31840,IPC,420,1,1
31840,NDPS,21,2,2
31840,DOWRY,4,3,3
31841,ARMS,25,1,1
31841,POCSO,8,2,2
31842,NDPS,21,1,1
31842,BNS,64,2,2
31842,IPC,302,3,3
31843,BNS,64,1,1
31844,IPC,447,1,1
31844,IPC,302,2,2
31845,POCSO,4,1,1
31846,IPC,307,1,1
31846,IPC,324,2,2
31846,ARMS,27,3,3
31847,IPC,302,1,1
31848,BNS,109,1,1
31848,IT,66C,2,2
31848,IPC,376,3,3
31849,IPC,302,1,1
31850,BNS,318,1,1
31851,NDPS,20,1,1
31851,BNS,103,2,2
31852,IPC,354,1,1
31852,DOWRY,3,2,2
31853,IPC,447,1,1
31853,IPC,302,2,2
31853,IPC,354,3,3
31854,IPC,447,1,1
31854,MV,185,2,2
31854,SCST,3(1),3,3
31855,IPC,392,1,1
31855,BNS,305,2,2
31856,DOWRY,3,1,1
31856,IPC,392,2,2
31857,BNS,318,1,1
31858,BNS,64,1,1
31858,POCSO,8,2,2
31858,EXCISE,32,3,3
31859,IPC,420,1,1
31860,ARMS,25,1,1
31860,BNS,103,2,2
31861,EXCISE,32,1,1
31861,DOWRY,3,2,2
31861,IPC,420,3,3
31862,IPC,354,1,1
31863,IPC,324,1,1
31864,POCSO,4,1,1
31864,IPC,307,2,2
31864,MV,185,3,3
31865,IPC,498A,1,1
31865,IPC,307,2,2
31865,IPC,324,3,3
31866,IPC,363,1,1
31867,MV,184,1,1
31867,NDPS,20,2,2
31868,EXCISE,32,1,1
31869,DOWRY,4,1,1
31870,IPC,324,1,1
31870,IPC,392,2,2
31870,DOWRY,4,3,3
31871,IPC,447,1,1
31871,MV,185,2,2
31872,IPC,354,1,1
31873,IPC,302,1,1
31873,IPC,392,2,2
31874,IPC,447,1,1
31874,EXCISE,32,2,2
31874,BNS,109,3,3
31875,MV,185,1,1
31875,IPC,376,2,2
31876,BNS,109,1,1
31876,IPC,363,2,2
31877,IPC,420,1,1
31878,BNS,318,1,1
31879,BNS,305,1,1
31879,SCST,3(1),2,2
31879,POCSO,8,3,3
31880,IPC,392,1,1
31881,POCSO,4,1,1
31881,IPC,420,2,2
31882,BNS,64,1,1
31883,BNS,305,1,1
31884,ARMS,25,1,1
31884,ARMS,27,2,2
31885,IPC,302,1,1
31885,MV,184,2,2
31886,DOWRY,4,1,1
31887,SCST,3(1),1,1
31887,NDPS,21,2,2
31888,MV,184,1,1
31888,EXCISE,32,2,2
31888,IPC,307,3,3
31889,BNS,305,1,1
31889,IT,66D,2,2
31890,ARMS,27,1,1
31890,NDPS,21,2,2
31890,IT,66C,3,3
31891,BNS,103,1,1
31892,IPC,498A,1,1
31893,ARMS,27,1,1
31893,NDPS,20,2,2
31893,ARMS,25,3,3
31894,POCSO,4,1,1
31894,MV,184,2,2
31895,IPC,354,1,1
31896,BNS,64,1,1
31896,BNS,109,2,2
31897,NDPS,21,1,1
31897,IPC,376,2,2
31898,SCST,3(1),1,1
31898,EXCISE,32,2,2
31899,IPC,354,1,1
31899,IPC,392,2,2
31899,MV,185,3,3
31900,IPC,498A,1,1
31900,IPC,363,2,2
31900,NDPS,21,3,3
31901,IPC,498A,1,1
31902,IPC,302,1,1
31902,NDPS,21,2,2
31902,IPC,498A,3,3
31903,IPC,392,1,1
31903,EXCISE,32,2,2
31904,EXCISE,32,1,1
31904,NDPS,20,2,2
31905,BNS,109,1,1
31905,IPC,447,2,2
31905,DOWRY,3,3,3
31906,BNS,103,1,1
31907,ARMS,27,1,1
31908,IPC,447,1,1
31908,IT,66D,2,2
31909,IPC,420,1,1
31909,IPC,376,2,2
31910,BNS,64,1,1
31911,ARMS,27,1,1
31911,POCSO,4,2,2
31912,ARMS,25,1,1
31913,ARMS,27,1,1
31914,NDPS,20,1,1
31914,ARMS,27,2,2
31915,NDPS,20,1,1
31915,MV,185,2,2
31916,BNS,305,1,1
31916,DOWRY,3,2,2
31916,BNS,318,3,3
31917,IPC,498A,1,1
31917,POCSO,4,2,2
31917,NDPS,21,3,3
31918,IPC,392,1,1
31918,MV,184,2,2
31919,EXCISE,32,1,1
31919,MV,185,2,2
31919,POCSO,8,3,3
31920,MV,185,1,1
31920,IPC,420,2,2
31920,IPC,498A,3,3
31921,EXCISE,32,1,1
31921,DOWRY,4,2,2
31922,IPC,354,1,1
31922,POCSO,8,2,2
31923,MV,184,1,1
31923,IPC,354,2,2
31923,EXCISE,32,3,3
31924,BNS,109,1,1
31925,DOWRY,3,1,1
31926,ARMS,25,1,1
31927,MV,184,1,1
31927,ARMS,27,2,2
31928,BNS,103,1,1
31928,POCSO,8,2,2
31928,IPC,392,3,3
31929,IPC,307,1,1
31930,IPC,302,1,1
31930,SCST,3(1),2,2
31931,IPC,354,1,1
31931,BNS,305,2,2
31932,IPC,376,1,1
31933,BNS,305,1,1
31933,ARMS,25,2,2
31933,IPC,363,3,3
31934,BNS,109,1,1
31935,NDPS,21,1,1
31936,SCST,3(1),1,1
31936,NDPS,20,2,2
31936,IT,66C,3,3
31937,BNS,103,1,1
31938,IPC,392,1,1
31938,POCSO,4,2,2
31939,IPC,307,1,1
31939,BNS,305,2,2
31940,BNS,318,1,1
31941,MV,184,1,1
31941,POCSO,8,2,2
31941,IPC,420,3,3
31942,SCST,3(1),1,1
31942,IPC,324,2,2
31943,NDPS,20,1,1
31943,BNS,305,2,2
31943,IPC,447,3,3
31944,BNS,109,1,1
31944,EXCISE,32,2,2
31944,ARMS,27,3,3
31945,IPC,392,1,1
31945,IPC,420,2,2
31946,DOWRY,4,1,1
31947,POCSO,4,1,1
31948,IPC,363,1,1
31949,IT,66D,1,1
31949,NDPS,20,2,2
31949,IPC,354,3,3
31950,IPC,363,1,1
31950,ARMS,27,2,2
31951,IPC,324,1,1
31951,BNS,305,2,2
31952,IPC,354,1,1
31953,IPC,392,1,1
31954,IPC,420,1,1
31954,ARMS,25,2,2
31954,NDPS,20,3,3
31955,IPC,392,1,1
31955,IPC,376,2,2
31956,DOWRY,3,1,1
31957,NDPS,20,1,1
31958,IPC,354,1,1
31959,BNS,103,1,1
31959,BNS,64,2,2
31959,POCSO,8,3,3
31960,NDPS,20,1,1
31960,BNS,318,2,2
31961,BNS,103,1,1
31961,POCSO,8,2,2
31962,BNS,103,1,1
31962,DOWRY,4,2,2
31962,IPC,324,3,3
31963,IPC,392,1,1
31963,BNS,109,2,2
31963,IT,66C,3,3
31964,IPC,307,1,1
31964,POCSO,8,2,2
31965,MV,185,1,1
31966,MV,185,1,1
31967,DOWRY,4,1,1
31967,MV,184,2,2
31968,DOWRY,4,1,1
31968,IT,66D,2,2
31969,BNS,318,1,1
31969,IPC,498A,2,2
31970,NDPS,20,1,1
31970,ARMS,27,2,2
31970,MV,185,3,3
31971,IT,66D,1,1
31972,BNS,103,1,1
31972,IPC,498A,2,2
31973,NDPS,20,1,1
31974,IT,66D,1,1
