ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
7538,16526,1,2025-03-16,1,14,298,3733,12,27008,1,0
7539,16528,2,2026-02-13,1,13,262,4688,35,27010,1,0
7540,16530,2,2024-05-24,1,9,183,223,36,27013,1,0
7541,16531,1,2025-03-14,1,3,64,4927,15,27015,1,0
7542,16534,2,2024-07-03,1,2,42,6898,40,27020,1,0
7543,16534,2,2024-05-29,1,2,42,6898,40,27019,1,0
7544,16542,2,2024-05-06,1,1,8,545,23,27035,1,0
7545,16542,2,2024-03-15,1,1,8,545,23,27036,1,0
7546,16549,1,2024-07-28,1,5,96,6624,21,27047,1,0
7547,16550,2,2025-03-22,1,2,27,3671,27,27049,1,0
7548,16550,1,2025-02-24,1,2,27,3671,27,27048,1,0
7549,16552,1,2025-12-13,1,16,327,1206,4,27054,1,0
7550,16561,2,2026-07-06,1,8,167,4683,21,27070,1,0
7551,16563,2,2026-05-18,1,3,57,5117,40,27071,1,0
7552,16566,1,2024-06-27,1,15,308,4772,39,27077,1,0
7553,16566,2,2024-07-05,1,15,308,4772,39,27078,1,0
7554,16568,1,2024-06-13,1,3,57,2992,36,27083,1,0
7555,16568,2,2024-05-24,1,3,57,2992,36,27084,1,0
7556,16571,2,2024-04-17,1,12,256,1853,46,27088,1,0
7557,16573,1,2024-10-11,1,15,314,2414,21,27090,1,0
7558,16574,1,2024-06-30,1,5,104,7107,4,27091,1,0
7559,16575,2,2026-05-07,1,14,297,7001,9,27092,1,0
7560,16575,1,2026-05-20,1,14,297,7001,9,27093,1,0
7561,16578,1,2026-06-15,1,2,49,1117,27,27096,1,0
7562,16578,2,2026-07-22,1,2,49,1117,27,27097,1,0
7563,16582,2,2025-05-08,1,12,245,4468,35,27102,1,0
7564,16583,2,2026-01-24,1,4,80,5608,29,27103,1,0
7565,16583,1,2026-02-15,1,4,80,5608,29,27105,1,0
7566,16585,2,2024-05-13,1,10,216,4761,46,27107,1,0
7567,16590,2,2025-10-23,1,16,323,7422,24,27114,1,0
7568,16591,1,2025-08-13,1,9,182,786,28,27115,1,0
7569,16595,2,2026-07-23,1,6,124,2612,4,27125,1,0
7570,16595,1,2026-07-26,1,6,124,2612,4,27124,1,0
7571,16596,1,2024-05-30,1,12,241,3913,35,27126,1,0
7572,16597,2,2024-11-17,1,5,113,346,27,27128,1,1
7573,16601,1,2025-01-24,1,6,125,7745,1,27132,1,0
7574,16605,1,2025-03-15,1,13,272,6875,43,27141,1,0
7575,16605,2,2025-04-03,1,13,272,6875,43,27142,1,0
7576,16610,2,2024-01-25,1,12,256,668,31,27154,1,0
7577,16611,1,2025-05-15,1,5,101,5555,4,27156,1,0
7578,16612,1,2024-11-08,1,4,73,6956,27,27157,1,0
7579,16613,1,2024-12-23,1,3,64,2053,8,27159,1,0
7580,16617,2,2024-08-20,1,3,56,474,25,27167,1,0
7581,16618,1,2024-03-02,1,13,269,1607,18,27170,1,0
7582,16618,1,2024-03-28,1,13,269,1607,18,27169,1,0
7583,16622,1,2024-07-27,1,6,122,6351,3,27171,1,0
7584,16627,2,2025-05-10,1,13,258,1113,15,27179,1,0
7585,16627,2,2025-05-28,1,13,258,1113,15,27180,1,0
7586,16628,2,2024-05-24,1,1,1,1579,21,27181,1,0
7587,16629,1,2025-06-04,1,2,32,3125,41,27182,1,1
7588,16631,1,2024-05-09,1,1,18,1580,25,27185,1,0
7589,16633,1,2026-06-26,1,12,242,2178,20,27189,1,0
7590,16635,2,2025-07-08,1,11,224,2201,47,27194,1,1
7591,16637,2,2024-04-03,1,2,28,7447,17,27197,1,0
7592,16639,2,2024-07-04,1,15,313,252,1,27200,1,0
7593,16641,1,2025-04-13,1,13,265,6227,6,27207,1,1
7594,16645,2,2024-09-10,1,2,49,5109,33,27213,1,0
7595,16647,2,2024-06-12,1,10,208,7382,19,27218,1,0
7596,16648,2,2025-11-14,1,3,64,1440,23,27220,1,0
7597,16648,1,2025-09-24,1,3,64,1440,23,27219,1,0
7598,16652,1,2025-05-29,1,1,1,784,7,27222,1,0
7599,16659,2,2026-04-09,1,13,263,2731,43,27233,1,0
7600,16663,2,2025-02-09,1,16,319,3090,12,27242,1,0
7601,16668,2,2025-04-15,1,16,331,7842,35,27248,1,0
7602,16676,1,2025-10-30,1,10,203,6364,9,27264,1,0
7603,16676,1,2025-10-23,1,10,203,6364,9,27265,1,0
7604,16680,2,2024-02-28,1,2,29,7045,3,27271,1,0
7605,16684,1,2024-07-18,1,2,41,7666,1,27277,1,0
7606,16684,2,2024-07-31,1,2,41,7666,1,27276,1,0
7607,16685,2,2024-11-09,1,4,74,5551,34,27278,1,0
7608,16685,1,2024-11-14,1,4,74,5551,34,27279,1,0
7609,16688,1,2025-10-11,1,5,112,659,28,27282,1,0
7610,16690,2,2026-01-10,1,14,294,6553,17,27287,1,0
7611,16692,2,2025-12-04,1,1,1,1079,22,27289,1,0
7612,16696,1,2025-09-25,1,4,74,6811,17,27295,1,0
7613,16703,1,2025-08-11,1,9,186,5829,29,27303,1,0
7614,16706,2,2024-07-24,1,14,277,3,25,27307,1,0
7615,16707,2,2024-07-19,1,3,51,5423,43,27308,1,0
7616,16712,1,2026-06-10,1,16,322,2383,36,27313,1,0
7617,16715,1,2025-01-25,1,15,303,6307,40,27318,1,0
7618,16715,2,2025-01-31,1,15,303,6307,40,27320,1,0
7619,16717,1,2025-08-11,1,6,130,7900,46,27322,1,1
7620,16722,1,2024-09-19,1,14,276,7486,46,27331,1,0
7621,16722,2,2024-10-28,1,14,276,7486,46,27333,1,0
7622,16723,2,2026-04-23,1,9,185,7116,42,27335,1,0
7623,16723,1,2026-05-19,1,9,185,7116,42,27337,1,0
7624,16724,2,2025-07-20,1,12,248,999,25,27340,1,0
7625,16724,1,2025-08-16,1,12,248,999,25,27338,1,0
7626,16728,2,2024-04-16,1,4,90,5334,35,27344,1,0
7627,16729,1,2026-01-01,1,2,44,2398,13,27345,1,0
7628,16733,1,2025-12-26,1,13,263,5381,30,27354,1,0
7629,16740,1,2026-01-17,1,4,70,1806,25,27364,1,0
7630,16740,1,2026-02-05,1,4,70,1806,25,27365,1,0
7631,16742,1,2026-05-13,1,2,37,1748,27,27369,1,0
7632,16750,2,2024-03-30,1,5,105,1297,5,27381,1,0
7633,16759,2,2024-10-16,1,7,154,3557,23,27395,1,0
7634,16760,2,2025-03-04,1,11,237,2463,29,27398,1,0
7635,16760,1,2025-01-27,1,11,237,2463,29,27397,1,0
7636,16761,1,2024-09-14,1,5,96,7857,35,27400,1,0
7637,16761,2,2024-08-10,1,5,96,7857,35,27399,1,0
7638,16764,2,2025-08-15,1,13,262,4886,10,27404,1,0
7639,16764,2,2025-09-24,1,13,262,4886,10,27405,1,0
7640,16765,1,2026-06-28,1,7,147,869,37,27406,1,0
7641,16765,2,2026-05-18,1,7,147,869,37,27407,1,0
7642,16768,1,2024-04-21,1,12,252,1810,22,27411,1,0
7643,16768,1,2024-06-01,1,12,252,1810,22,27412,1,0
7644,16769,1,2025-12-05,1,1,12,4206,1,27414,1,0
7645,16771,1,2024-11-29,1,5,97,1841,3,27421,1,0
7646,16771,1,2024-12-01,1,5,97,1841,3,27420,1,0
7647,16772,2,2024-04-02,1,6,118,7071,20,27422,1,0
7648,16772,2,2024-04-05,1,6,118,7071,20,27423,1,0
7649,16779,2,2024-06-03,1,12,250,2587,15,27435,1,0
7650,16779,2,2024-06-20,1,12,250,2587,15,27436,1,0
7651,16782,1,2025-08-22,1,8,163,7801,40,27445,1,0
7652,16784,2,2024-09-30,1,1,6,6142,20,27449,1,0
7653,16784,2,2024-09-24,1,1,6,6142,20,27448,1,0
7654,16785,2,2026-06-23,1,12,256,911,12,27451,1,0
7655,16785,2,2026-07-04,1,12,256,911,12,27450,1,0
7656,16789,2,2026-06-22,1,10,205,5935,8,27458,1,0
7657,16791,1,2025-07-17,1,7,146,1845,37,27460,1,0
7658,16792,1,2024-12-23,1,12,250,3468,18,27461,1,0
7659,16795,1,2024-07-13,1,10,216,6176,42,27467,1,0
7660,16795,1,2024-08-16,1,10,216,6176,42,27468,1,0
7661,16796,2,2025-11-23,1,9,185,2342,22,27469,1,0
7662,16796,1,2025-12-13,1,9,185,2342,22,27470,1,0
7663,16797,2,2024-05-17,1,4,79,3433,33,27471,1,0
7664,16800,1,2024-06-25,1,13,261,279,24,27477,1,0
7665,16803,2,2026-01-22,1,8,168,5321,14,27483,1,0
7666,16803,1,2026-02-01,1,8,168,5321,14,27482,1,0
7667,16805,1,2024-10-02,1,15,303,7930,40,27485,1,0
7668,16806,1,2025-06-22,1,6,123,6577,13,27486,1,0
7669,16806,2,2025-07-11,1,6,123,6577,13,27487,1,0
7670,16809,2,2026-05-28,1,11,224,3611,21,27492,1,1
7671,16810,2,2024-09-23,1,11,228,1109,35,27493,1,0
7672,16812,2,2025-12-30,1,9,190,912,11,27495,1,0
7673,16814,2,2026-06-17,1,5,113,7773,30,27499,1,0
7674,16815,2,2024-02-11,1,5,94,3348,20,27501,1,0
7675,16815,2,2024-03-24,1,5,94,3348,20,27500,1,0
7676,16820,2,2025-11-26,1,13,263,4707,14,27513,1,0
7677,16826,1,2026-02-26,1,4,71,6650,3,27522,1,0
7678,16827,1,2026-03-27,1,1,10,4531,22,27523,1,0
7679,16830,2,2025-07-05,1,7,159,951,5,27525,1,0
7680,16833,1,2026-02-19,1,6,134,2701,40,27531,1,0
7681,16834,1,2026-03-26,1,2,28,368,3,27533,1,0
7682,16837,1,2024-04-12,1,12,244,3208,26,27538,1,0
7683,16838,1,2024-12-13,1,14,279,4814,5,27539,1,0
7684,16839,1,2024-04-02,1,5,99,7779,5,27541,1,0
7685,16841,1,2024-05-09,1,4,83,6320,6,27545,1,0
7686,16849,1,2024-11-08,1,4,81,3248,44,27555,1,0
7687,16850,2,2026-03-30,1,16,336,3635,23,27556,1,0
7688,16857,1,2024-11-02,1,8,176,6730,24,27569,1,0
7689,16859,2,2026-06-12,1,3,65,301,15,27571,1,0
7690,16861,2,2024-10-09,1,12,248,5564,7,27575,1,1
7691,16864,1,2026-06-30,1,9,181,4011,27,27580,1,0
7692,16867,2,2024-03-30,1,11,231,1469,21,27583,1,0
7693,16869,2,2024-12-05,1,6,130,4030,16,27585,1,1
7694,16873,1,2024-09-02,1,9,184,7807,30,27591,1,0
7695,16874,2,2024-02-27,1,14,276,6240,18,27593,1,0
7696,16874,1,2024-02-21,1,14,276,6240,18,27592,1,0
7697,16875,1,2025-01-26,1,13,269,5405,3,27595,1,0
7698,16876,2,2024-05-22,1,14,279,5750,28,27598,1,0
7699,16876,2,2024-05-04,1,14,279,5750,28,27599,1,0
7700,16877,1,2024-07-29,1,7,157,5879,14,27602,1,0
7701,16877,2,2024-08-16,1,7,157,5879,14,27601,1,0
7702,16879,2,2024-04-16,1,13,274,7193,45,27605,1,0
7703,16884,2,2026-05-03,1,4,90,5787,13,27614,1,0
7704,16884,1,2026-04-09,1,4,90,5787,13,27613,1,1
7705,16890,2,2025-06-24,1,3,50,2208,38,27621,1,0
7706,16890,2,2025-05-26,1,3,50,2208,38,27620,1,1
7707,16895,2,2024-08-03,1,16,324,5583,46,27631,1,0
7708,16895,2,2024-07-06,1,16,324,5583,46,27630,1,0
7709,16897,2,2024-05-31,1,13,272,7037,45,27634,1,0
7710,16897,2,2024-04-20,1,13,272,7037,45,27633,1,0
7711,16900,2,2026-05-26,1,1,13,4394,41,27637,1,0
7712,16900,2,2026-04-10,1,1,13,4394,41,27639,1,0
7713,16902,1,2026-03-08,1,10,201,6097,43,27647,1,0
7714,16903,2,2024-11-01,1,9,198,2545,34,27648,1,0
7715,16907,2,2026-07-01,1,1,23,2482,36,27654,1,0
7716,16908,1,2025-08-31,1,8,171,7067,27,27656,1,0
7717,16910,1,2024-09-26,1,9,192,6878,31,27659,1,0
7718,16911,2,2025-04-29,1,2,39,3093,33,27663,1,0
7719,16911,2,2025-05-24,1,2,39,3093,33,27662,1,0
7720,16913,2,2026-03-06,1,4,85,4221,37,27668,1,0
7721,16914,1,2026-03-23,1,1,8,6779,11,27669,1,0
7722,16923,2,2025-02-04,1,3,51,2961,32,27680,1,0
7723,16924,1,2024-12-19,1,7,152,4911,19,27681,1,0
7724,16925,2,2025-05-30,1,14,293,4803,9,27682,1,0
7725,16927,1,2024-01-23,1,5,101,2046,31,27684,1,0
7726,16930,2,2025-02-05,1,16,325,1645,37,27686,1,0
7727,16932,2,2025-09-26,1,7,143,5317,4,27687,1,0
7728,16938,1,2025-09-17,1,16,326,4464,41,27697,1,0
7729,16941,2,2024-09-27,1,13,257,6672,24,27702,1,0
7730,16947,2,2026-06-24,1,5,111,5028,38,27710,1,0
7731,16947,2,2026-06-16,1,5,111,5028,38,27711,1,0
7732,16954,1,2025-12-29,1,2,28,1181,32,27726,1,0
7733,16957,2,2025-07-31,1,9,191,2328,44,27730,1,0
7734,16964,1,2025-08-31,1,6,119,7238,13,27739,1,0
7735,16965,2,2026-04-19,1,10,200,3778,14,27742,1,0
7736,16965,2,2026-06-04,1,10,200,3778,14,27741,1,0
7737,16967,2,2024-11-12,1,2,30,6265,4,27745,1,0
7738,16969,1,2025-08-16,1,6,138,3472,1,27748,1,0
7739,16977,2,2024-06-05,1,13,265,2031,21,27761,1,0
7740,16978,1,2026-05-10,1,11,228,2265,28,27764,1,0
7741,16979,1,2024-05-22,1,5,95,7864,30,27766,1,1
7742,16979,1,2024-05-13,1,5,95,7864,30,27767,1,0
7743,16985,2,2025-05-31,1,2,32,74,2,27776,1,0
7744,16985,1,2025-07-03,1,2,32,74,2,27775,1,0
7745,16986,2,2025-08-23,1,16,321,2526,47,27777,1,0
7746,16989,1,2024-05-06,1,9,181,3604,5,27786,1,1
7747,16989,2,2024-06-04,1,9,181,3604,5,27785,1,0
7748,16992,2,2025-04-01,1,12,253,3279,7,27794,1,0
7749,16992,2,2025-03-17,1,12,253,3279,7,27793,1,0
7750,16994,1,2024-05-01,1,9,187,6064,8,27795,1,0
7751,16994,2,2024-05-14,1,9,187,6064,8,27796,1,0
7752,16996,1,2024-04-09,1,5,112,5375,21,27800,1,0
7753,16997,2,2024-04-23,1,9,179,3696,4,27801,1,0
7754,17000,2,2026-01-21,1,5,111,4133,20,27804,1,0
7755,17002,1,2025-02-11,1,1,23,793,29,27806,1,0
7756,17003,2,2025-09-09,1,1,2,354,10,27807,1,0
7757,17004,2,2024-08-22,1,8,173,2164,34,27808,1,1
7758,17006,2,2025-04-27,1,8,175,4474,23,27810,1,0
7759,17006,2,2025-05-05,1,8,175,4474,23,27811,1,0
7760,17007,1,2026-02-01,1,2,27,2374,3,27814,1,0
7761,17007,2,2026-01-12,1,2,27,2374,3,27813,1,0
7762,17008,2,2024-09-07,1,10,208,1219,23,27815,1,0
7763,17009,2,2024-02-28,1,1,11,564,21,27816,1,0
7764,17012,2,2024-05-05,1,1,6,5608,47,27820,1,0
7765,17016,1,2025-03-15,1,1,14,5119,23,27829,1,0
7766,17017,1,2024-08-16,1,8,172,2569,11,27830,1,0
7767,17018,2,2024-07-31,1,5,95,3901,35,27832,1,1
7768,17020,1,2024-02-10,1,10,206,3506,24,27835,1,0
7769,17023,1,2025-04-30,1,7,155,5495,26,27840,1,0
7770,17025,1,2025-05-05,1,11,240,2194,44,27845,1,0
7771,17027,2,2025-10-21,1,13,266,286,21,27848,1,0
7772,17029,1,2025-05-11,1,3,51,7841,44,27852,1,0
7773,17029,1,2025-05-05,1,3,51,7841,44,27853,1,0
7774,17030,2,2024-05-22,1,1,22,6770,30,27854,1,0
7775,17033,2,2024-09-20,1,1,17,3733,23,27860,1,0
7776,17036,2,2025-11-24,1,10,206,6275,28,27866,1,0
7777,17036,2,2025-10-09,1,10,206,6275,28,27865,1,1
7778,17039,2,2024-06-17,1,15,299,4902,20,27874,1,0
7779,17039,1,2024-05-23,1,15,299,4902,20,27872,1,1
7780,17042,1,2025-12-14,1,12,249,7330,48,27879,1,0
7781,17044,1,2025-02-02,1,11,228,5989,18,27883,1,0
7782,17051,1,2024-10-10,1,13,272,221,22,27895,1,0
7783,17054,2,2024-12-24,1,7,153,3068,1,27897,1,0
7784,17054,2,2024-12-11,1,7,153,3068,1,27898,1,0
7785,17055,2,2024-10-05,1,1,22,7318,7,27899,1,0
7786,17059,1,2026-02-13,1,15,313,6828,46,27906,1,0
7787,17063,2,2024-07-15,1,10,206,1400,15,27911,1,0
7788,17064,2,2024-02-26,1,2,46,699,43,27913,1,0
7789,17064,2,2024-01-29,1,2,46,699,43,27912,1,0
7790,17066,2,2024-05-14,1,2,41,6287,37,27915,1,0
7791,17070,2,2024-11-22,1,14,286,5458,24,27921,1,0
7792,17070,2,2024-10-31,1,14,286,5458,24,27922,1,0
7793,17079,2,2025-01-22,1,6,119,2997,6,27940,1,0
7794,17079,2,2025-01-10,1,6,119,2997,6,27939,1,0
7795,17081,2,2024-11-29,1,15,310,7021,7,27942,1,0
7796,17082,1,2026-06-08,1,5,112,2471,5,27944,1,0
7797,17083,1,2026-06-27,1,12,248,4782,1,27945,1,0
7798,17083,1,2026-06-21,1,12,248,4782,1,27946,1,0
7799,17086,2,2026-01-20,1,16,319,5120,4,27952,1,0
7800,17086,2,2026-02-04,1,16,319,5120,4,27953,1,0
7801,17088,1,2026-03-10,1,5,95,7012,26,27956,1,0
7802,17089,1,2026-06-18,1,9,188,4889,19,27957,1,0
7803,17096,2,2025-08-23,1,14,288,2483,12,27969,1,0
7804,17097,2,2024-12-19,1,1,12,5283,13,27971,1,0
7805,17097,2,2025-02-12,1,1,12,5283,13,27970,1,0
7806,17101,2,2026-02-06,1,10,217,2159,29,27975,1,0
7807,17105,1,2024-12-17,1,8,175,7237,40,27979,1,0
7808,17113,2,2024-03-10,1,6,116,4006,34,27994,1,0
7809,17113,2,2024-03-15,1,6,116,4006,34,27993,1,0
7810,17115,2,2025-09-24,1,2,36,2730,21,27998,1,0
7811,17117,2,2026-05-29,1,11,238,5437,39,28001,1,0
7812,17118,2,2024-06-16,1,10,209,4003,39,28004,1,0
7813,17118,2,2024-05-08,1,10,209,4003,39,28002,1,0
7814,17126,2,2024-09-27,1,8,167,1525,33,28010,1,0
7815,17128,2,2025-10-22,1,10,201,58,5,28012,1,0
7816,17129,1,2024-09-17,1,9,181,422,20,28013,1,0
7817,17133,2,2025-09-12,1,9,181,4264,32,28023,1,0
7818,17134,2,2026-06-03,1,16,332,7006,10,28024,1,0
7819,17138,2,2024-05-15,1,9,180,914,10,28030,1,0
7820,17138,1,2024-06-12,1,9,180,914,10,28028,1,0
7821,17140,1,2025-10-16,1,1,1,3793,38,28032,1,0
7822,17140,2,2025-11-01,1,1,1,3793,38,28033,1,0
7823,17142,2,2024-06-30,1,5,96,152,26,28036,1,0
7824,17143,1,2025-06-21,1,12,252,105,15,28037,1,0
7825,17144,2,2024-05-30,1,16,325,2801,27,28039,1,0
7826,17146,2,2024-07-20,1,6,137,5282,39,28041,1,0
7827,17147,1,2026-03-03,1,16,331,334,42,28043,1,0
7828,17147,1,2026-03-07,1,16,331,334,42,28042,1,0
7829,17153,1,2026-02-06,1,14,282,46,16,28057,1,0
7830,17154,2,2025-05-12,1,8,172,1036,23,28059,1,0
7831,17155,2,2024-08-15,1,12,256,560,36,28062,1,0
7832,17155,2,2024-08-08,1,12,256,560,36,28060,1,0
7833,17156,2,2024-09-29,1,15,305,5789,2,28064,1,0
7834,17156,2,2024-09-03,1,15,305,5789,2,28063,1,0
7835,17158,1,2024-10-04,1,2,40,6723,34,28067,1,0
7836,17163,1,2025-06-17,1,4,70,1882,9,28076,1,0
7837,17165,2,2024-07-26,1,1,10,4013,38,28077,1,0
7838,17166,2,2026-03-04,1,15,313,2968,43,28078,1,0
7839,17169,2,2025-11-26,1,8,167,1017,15,28085,1,0
7840,17171,1,2026-02-10,1,6,134,486,42,28088,1,0
7841,17171,1,2026-02-24,1,6,134,486,42,28087,1,0
7842,17172,2,2024-10-29,1,5,100,7146,32,28090,1,1
7843,17172,2,2024-10-03,1,5,100,7146,32,28089,1,0
7844,17174,1,2025-11-30,1,13,272,4840,21,28096,1,0
7845,17179,2,2026-03-15,1,11,220,6539,13,28106,1,0
7846,17180,1,2025-03-10,1,12,252,2789,42,28109,1,0
7847,17181,2,2025-05-12,1,8,175,3137,2,28111,1,0
7848,17183,2,2025-09-06,1,3,63,355,39,28116,1,0
7849,17184,1,2025-12-03,1,6,130,7536,17,28120,1,0
7850,17190,1,2026-04-11,1,12,242,6749,23,28128,1,0
7851,17192,1,2024-08-22,1,14,298,2080,26,28130,1,0
7852,17194,1,2026-01-11,1,8,163,2623,14,28133,1,0
7853,17194,2,2026-02-12,1,8,163,2623,14,28132,1,0
7854,17196,1,2024-01-30,1,16,324,3303,20,28138,1,0
7855,17196,1,2024-02-21,1,16,324,3303,20,28135,1,0
7856,17197,1,2025-05-14,1,9,191,5247,19,28140,1,0
7857,17198,1,2026-02-17,1,10,210,7320,2,28143,1,0
7858,17201,2,2024-06-15,1,16,332,6030,22,28148,1,1
7859,17201,1,2024-06-24,1,16,332,6030,22,28149,1,0
7860,17203,1,2025-10-16,1,9,182,5350,10,28154,1,1
7861,17206,1,2026-05-30,1,8,175,882,15,28161,1,0
7862,17206,2,2026-05-01,1,8,175,882,15,28160,1,0
7863,17207,2,2026-06-15,1,5,107,7298,1,28163,1,0
7864,17207,2,2026-06-02,1,5,107,7298,1,28162,1,0
7865,17208,2,2024-06-22,1,16,325,7341,19,28164,1,0
7866,17215,1,2024-05-02,1,15,304,4376,30,28175,1,0
7867,17219,1,2024-10-31,1,9,182,1143,19,28182,1,0
7868,17220,2,2024-09-07,1,4,77,4189,40,28183,1,0
7869,17220,2,2024-08-09,1,4,77,4189,40,28184,1,0
7870,17224,1,2025-07-03,1,2,42,1815,9,28188,1,0
7871,17224,2,2025-07-18,1,2,42,1815,9,28187,1,0
7872,17228,2,2025-04-08,1,9,187,2157,20,28200,1,0
7873,17230,2,2026-06-20,1,7,144,3740,10,28203,1,0
7874,17230,1,2026-05-25,1,7,144,3740,10,28205,1,0
7875,17232,2,2025-12-19,1,14,297,5642,1,28208,1,0
7876,17233,2,2026-03-04,1,9,198,6495,9,28211,1,0
7877,17238,2,2026-05-14,1,8,175,218,7,28217,1,0
7878,17239,2,2026-07-14,1,6,132,3968,43,28220,1,0
7879,17239,2,2026-08-14,1,6,132,3968,43,28219,1,0
7880,17241,1,2026-02-12,1,6,125,6806,12,28223,1,0
7881,17241,1,2026-03-05,1,6,125,6806,12,28221,1,0
7882,17242,2,2025-12-15,1,3,56,936,5,28225,1,0
7883,17246,2,2024-05-28,1,3,59,6365,15,28228,1,1
7884,17247,2,2024-02-06,1,6,136,7160,17,28230,1,0
7885,17247,2,2024-01-22,1,6,136,7160,17,28231,1,0
7886,17248,1,2024-04-18,1,7,158,3933,48,28232,1,0
7887,17256,1,2024-12-08,1,2,30,1271,15,28243,1,0
7888,17256,1,2024-12-02,1,2,30,1271,15,28244,1,0
7889,17257,1,2025-07-08,1,16,326,3664,11,28246,1,0
7890,17257,2,2025-07-20,1,16,326,3664,11,28245,1,0
7891,17258,1,2024-12-22,1,16,322,4030,43,28248,1,0
7892,17264,1,2025-10-24,1,4,93,5955,32,28263,1,0
7893,17264,2,2025-11-23,1,4,93,5955,32,28262,1,0
7894,17265,2,2025-05-01,1,1,10,1788,27,28267,1,0
7895,17267,1,2024-08-23,1,10,212,7309,28,28270,1,0
7896,17269,1,2024-02-15,1,4,93,1069,8,28271,1,0
7897,17273,2,2025-08-22,1,13,275,4178,11,28279,1,0
7898,17273,2,2025-07-12,1,13,275,4178,11,28278,1,0
7899,17274,1,2024-10-20,1,7,155,7051,32,28281,1,0
7900,17278,1,2026-04-17,1,2,42,1025,32,28285,1,0
7901,17279,2,2026-02-15,1,9,183,4635,1,28286,1,0
7902,17282,2,2026-01-10,1,8,167,3776,17,28290,1,0
7903,17283,1,2024-09-28,1,1,15,4721,8,28292,1,0
7904,17284,2,2026-07-18,1,3,54,6629,23,28295,1,0
7905,17286,1,2025-06-23,1,4,93,2236,16,28299,1,0
7906,17286,1,2025-06-07,1,4,93,2236,16,28298,1,0
7907,17287,1,2024-03-15,1,15,302,7535,13,28301,1,0
7908,17290,2,2025-11-10,1,6,126,5575,38,28304,1,1
7909,17293,1,2025-04-17,1,9,194,1154,26,28307,1,0
7910,17295,1,2024-12-07,1,16,323,1483,4,28311,1,0
7911,17295,1,2024-12-26,1,16,323,1483,4,28310,1,0
7912,17297,2,2026-06-24,1,5,96,2604,45,28313,1,0
7913,17297,2,2026-06-02,1,5,96,2604,45,28314,1,0
7914,17298,2,2026-04-15,1,16,336,1941,3,28315,1,0
7915,17300,1,2024-04-01,1,1,18,5023,19,28317,1,0
7916,17301,2,2024-12-08,1,12,255,6612,31,28318,1,0
7917,17305,2,2024-02-29,1,10,207,1767,43,28320,1,0
7918,17305,1,2024-03-16,1,10,207,1767,43,28321,1,0
7919,17306,1,2024-12-16,1,1,16,6860,26,28324,1,0
7920,17306,2,2024-11-20,1,1,16,6860,26,28322,1,0
7921,17311,1,2024-06-01,1,11,225,784,45,28333,1,0
7922,17315,2,2024-09-27,1,13,269,4569,25,28339,1,0
7923,17318,2,2026-01-12,1,8,177,2105,46,28343,1,0
7924,17319,2,2025-05-08,1,6,122,7511,6,28344,1,0
7925,17323,2,2024-09-25,1,7,144,6843,26,28349,1,0
7926,17329,1,2025-06-10,1,11,228,6852,6,28363,1,0
7927,17334,2,2026-03-11,1,16,325,2112,43,28371,1,0
7928,17335,1,2024-09-05,1,8,170,1845,17,28372,1,0
7929,17338,2,2026-06-09,1,4,73,5124,8,28379,1,0
7930,17338,2,2026-06-28,1,4,73,5124,8,28377,1,0
7931,17340,1,2024-04-04,1,5,105,1970,28,28382,1,0
7932,17341,1,2025-01-17,1,9,182,3356,38,28384,1,0
7933,17349,2,2024-12-27,1,13,257,7060,40,28397,1,0
7934,17350,1,2025-02-25,1,7,161,5138,46,28401,1,0
7935,17350,1,2025-02-19,1,7,161,5138,46,28400,1,1
7936,17355,2,2024-12-11,1,10,219,4302,13,28412,1,0
7937,17355,2,2024-11-29,1,10,219,4302,13,28411,1,0
7938,17358,1,2025-09-17,1,6,125,1831,3,28418,1,0
7939,17359,2,2026-07-25,1,4,88,4869,5,28421,1,0
7940,17361,2,2026-02-14,1,2,32,5767,34,28426,1,0
7941,17363,2,2024-07-29,1,2,31,4815,36,28428,1,0
7942,17365,1,2025-02-25,1,2,33,7234,26,28431,1,0
7943,17367,1,2024-10-10,1,5,103,3080,38,28436,1,0
7944,17371,1,2025-02-06,1,1,4,7509,22,28442,1,0
7945,17371,2,2025-02-22,1,1,4,7509,22,28440,1,0
7946,17373,2,2025-03-29,1,2,37,7795,9,28444,1,0
7947,17376,1,2024-03-16,1,11,223,7749,9,28448,1,0
7948,17377,1,2024-06-17,1,1,1,5835,5,28452,1,0
7949,17380,2,2024-06-06,1,3,60,2331,10,28456,1,0
7950,17383,1,2024-10-31,1,14,298,7945,26,28459,1,0
7951,17384,2,2024-05-31,1,2,40,2194,40,28460,1,0
7952,17384,2,2024-06-07,1,2,40,2194,40,28461,1,0
7953,17385,2,2025-03-06,1,13,262,142,34,28462,1,0
7954,17387,2,2025-11-28,1,12,256,7201,11,28466,1,0
7955,17388,1,2025-07-07,1,12,247,780,33,28468,1,0
7956,17388,1,2025-07-09,1,12,247,780,33,28469,1,0
7957,17393,2,2025-04-22,1,7,155,5104,14,28477,1,0
7958,17399,2,2024-10-15,1,6,116,5964,25,28484,1,1
7959,17401,1,2025-04-07,1,11,238,1094,32,28485,1,0
