CSID,CaseMasterID,csdate,cstype,PolicePersonID
3041,7466,2024-08-21 03:50:00,A,5873
3042,7467,2024-05-01 23:47:00,B,5536
3043,7474,2024-12-19 08:01:00,A,922
3044,7477,2026-02-02 17:39:00,A,7421
3045,7478,2025-08-11 12:33:00,C,5651
3046,7479,2024-07-14 16:43:00,A,4453
3047,7480,2026-02-10 23:27:00,B,828
3048,7481,2026-08-12 16:07:00,A,4515
3049,7483,2025-11-04 11:32:00,A,602
3050,7484,2024-08-31 16:54:00,A,7042
3051,7487,2025-11-17 12:44:00,C,7619
3052,7488,2025-12-14 02:05:00,A,2421
3053,7489,2024-04-20 18:42:00,A,132
3054,7493,2024-09-19 15:25:00,A,1828
3055,7495,2025-05-29 06:26:00,A,6146
3056,7499,2026-10-02 18:47:00,A,5568
3057,7501,2026-03-30 11:29:00,A,3500
3058,7503,2026-10-03 10:14:00,B,566
3059,7505,2025-10-08 16:25:00,B,3172
3060,7506,2025-12-11 17:58:00,A,958
3061,7508,2025-01-14 08:06:00,B,214
3062,7510,2025-10-11 04:48:00,C,7560
3063,7512,2025-11-20 06:07:00,C,2984
3064,7513,2025-03-09 12:43:00,A,5219
3065,7514,2024-09-30 13:27:00,A,6330
3066,7515,2025-10-01 05:26:00,C,3380
3067,7516,2025-08-29 19:16:00,A,4384
3068,7517,2026-08-13 20:22:00,A,5820
3069,7519,2024-12-25 16:31:00,A,2955
3070,7522,2024-06-13 23:52:00,A,7992
3071,7523,2025-10-17 00:45:00,A,6572
3072,7524,2026-01-23 18:44:00,A,5277
3073,7527,2024-11-11 06:56:00,A,374
3074,7529,2025-02-13 12:58:00,A,6624
3075,7531,2026-08-17 11:18:00,C,7312
3076,7535,2024-04-13 08:53:00,A,708
3077,7536,2026-07-14 23:22:00,A,462
3078,7538,2024-07-07 10:05:00,C,7064
3079,7539,2025-03-23 08:24:00,A,2621
3080,7542,2024-11-26 17:41:00,A,1495
3081,7544,2026-05-25 10:00:00,A,190
3082,7545,2024-05-25 20:50:00,A,7177
3083,7546,2026-04-20 17:51:00,A,5340
3084,7547,2026-09-12 00:57:00,C,4332
3085,7553,2024-11-01 12:17:00,A,5781
3086,7556,2025-12-05 21:39:00,B,2108
3087,7558,2025-05-03 22:30:00,A,7660
3088,7562,2025-01-11 03:34:00,A,3592
3089,7564,2026-06-03 23:37:00,B,3797
3090,7565,2025-12-22 09:45:00,A,7721
3091,7566,2024-04-28 04:31:00,A,6977
3092,7567,2025-03-06 10:03:00,C,3839
3093,7574,2025-10-29 14:37:00,A,6484
3094,7577,2025-11-17 17:49:00,A,1014
3095,7582,2025-07-11 07:49:00,A,5732
3096,7583,2025-06-25 10:17:00,A,1323
3097,7584,2025-04-23 09:06:00,A,7314
3098,7585,2024-10-08 05:38:00,A,1871
3099,7593,2026-02-04 23:42:00,C,3101
3100,7598,2025-05-04 20:42:00,C,5757
3101,7602,2024-06-23 07:10:00,A,2936
3102,7603,2025-06-07 03:01:00,A,7491
3103,7605,2025-12-03 15:32:00,C,3925
3104,7606,2024-07-10 07:47:00,C,4543
3105,7611,2025-05-01 06:21:00,A,4796
3106,7612,2025-04-17 11:21:00,A,1118
3107,7616,2024-07-01 16:02:00,A,4458
3108,7620,2024-10-11 05:47:00,A,1482
3109,7621,2026-02-07 19:42:00,A,2853
3110,7623,2026-05-17 06:05:00,A,133
3111,7624,2025-02-05 21:42:00,A,7095
3112,7626,2024-11-03 11:18:00,A,1126
3113,7628,2024-07-29 01:17:00,A,5453
3114,7629,2026-04-10 18:05:00,A,292
3115,7631,2024-05-06 08:16:00,B,7977
3116,7632,2025-10-23 08:46:00,A,6508
3117,7634,2025-02-03 22:17:00,A,7983
3118,7636,2024-06-17 00:45:00,B,659
3119,7637,2024-10-06 18:02:00,A,4095
3120,7638,2026-06-05 04:49:00,A,6304
3121,7642,2024-07-27 05:54:00,A,2940
3122,7644,2024-06-15 20:26:00,A,1434
3123,7647,2024-11-26 07:23:00,A,2548
3124,7648,2025-08-18 00:14:00,B,1315
3125,7650,2024-02-14 15:42:00,A,3101
3126,7652,2026-05-20 18:31:00,A,4778
3127,7655,2025-01-03 08:43:00,B,7302
3128,7657,2024-08-06 13:30:00,A,4374
3129,7658,2025-02-26 03:26:00,B,5879
3130,7660,2025-12-06 20:39:00,C,7151
3131,7662,2025-10-02 05:41:00,A,5651
3132,7670,2025-01-05 12:43:00,A,4846
3133,7671,2026-07-17 00:37:00,A,7202
3134,7672,2025-07-04 20:25:00,A,2206
3135,7675,2026-02-28 04:33:00,C,918
3136,7676,2024-08-21 20:19:00,C,7920
3137,7678,2026-04-16 19:20:00,B,3699
3138,7679,2026-09-29 16:58:00,A,5120
3139,7681,2026-01-12 00:13:00,A,5097
3140,7682,2025-01-28 04:03:00,A,1463
3141,7683,2026-01-06 02:46:00,C,2848
3142,7684,2025-08-18 12:07:00,C,2665
3143,7687,2025-04-29 04:26:00,B,7326
3144,7689,2026-06-04 11:36:00,A,4893
3145,7692,2024-05-20 17:17:00,A,13
3146,7695,2026-05-09 20:21:00,C,287
3147,7696,2025-08-28 13:20:00,C,4731
3148,7699,2026-01-15 00:57:00,A,3173
3149,7700,2024-08-06 02:18:00,A,7389
3150,7703,2025-04-18 02:14:00,A,4074
3151,7708,2024-05-17 23:02:00,A,6026
3152,7709,2025-09-08 04:16:00,C,1688
3153,7712,2026-01-17 04:23:00,A,5447
3154,7714,2025-02-03 17:42:00,A,7936
3155,7715,2026-03-16 21:55:00,A,120
3156,7716,2025-04-22 12:13:00,A,2445
3157,7718,2024-09-19 18:24:00,A,3755
3158,7719,2026-06-09 15:15:00,A,6385
3159,7724,2025-05-02 08:26:00,A,4756
3160,7726,2025-09-26 09:06:00,A,4046
3161,7731,2024-04-15 03:56:00,A,1855
3162,7733,2025-02-12 16:51:00,B,4886
3163,7735,2025-01-12 00:20:00,C,6260
3164,7738,2024-06-19 00:22:00,C,392
3165,7739,2026-01-30 11:20:00,C,440
3166,7742,2025-09-02 04:13:00,B,6902
3167,7743,2024-07-14 15:14:00,C,4774
3168,7746,2026-01-30 07:27:00,A,7163
3169,7752,2025-11-23 23:51:00,C,2902
3170,7753,2024-08-06 11:14:00,A,6050
3171,7756,2025-03-29 14:04:00,A,4030
3172,7757,2025-07-23 19:50:00,A,4668
3173,7761,2025-09-13 00:11:00,A,3126
3174,7764,2024-03-01 03:38:00,C,675
3175,7768,2026-01-15 10:10:00,B,585
3176,7772,2024-10-23 14:26:00,A,335
3177,7773,2024-06-10 21:07:00,A,6872
3178,7779,2024-04-24 20:07:00,A,446
3179,7782,2026-06-12 12:54:00,A,6117
3180,7783,2024-08-21 00:25:00,B,277
3181,7785,2024-05-30 12:15:00,A,7536
3182,7787,2025-11-04 00:40:00,C,3451
3183,7791,2025-04-12 06:45:00,A,1916
3184,7793,2026-09-09 05:41:00,A,2023
3185,7794,2026-03-10 07:11:00,A,6665
3186,7795,2026-06-24 09:25:00,A,7277
3187,7798,2026-02-10 21:08:00,A,5
3188,7799,2024-11-10 12:59:00,A,7836
3189,7801,2026-04-01 09:36:00,B,4498
3190,7810,2025-05-13 19:26:00,C,4255
3191,7814,2024-09-25 08:10:00,A,7379
3192,7815,2025-08-05 11:37:00,A,1497
3193,7818,2025-03-19 22:14:00,A,7885
3194,7819,2025-01-17 10:31:00,A,2402
3195,7821,2025-02-28 03:26:00,A,3652
3196,7823,2024-11-21 08:26:00,A,2362
3197,7824,2025-11-08 14:04:00,B,6459
3198,7835,2026-01-16 04:56:00,A,3902
3199,7836,2025-09-27 05:53:00,C,1389
3200,7839,2026-07-03 10:33:00,B,1286
3201,7844,2024-03-28 12:15:00,C,7494
3202,7845,2025-08-12 07:33:00,C,931
3203,7846,2026-05-29 20:34:00,A,1280
3204,7848,2025-08-23 14:32:00,A,2855
3205,7852,2025-09-21 00:14:00,A,6478
3206,7854,2025-08-10 06:21:00,C,4641
3207,7856,2026-08-19 14:01:00,A,7457
3208,7857,2024-09-06 00:17:00,B,6341
3209,7858,2025-04-23 15:42:00,A,7433
3210,7859,2025-04-23 09:34:00,A,7029
3211,7864,2026-09-05 10:18:00,B,5119
3212,7865,2025-12-06 23:04:00,A,5475
3213,7872,2025-04-22 23:57:00,A,4471
3214,7873,2025-09-15 20:04:00,A,231
3215,7883,2024-09-26 23:27:00,C,403
3216,7884,2024-08-24 02:22:00,A,310
3217,7885,2025-11-07 22:17:00,C,5250
3218,7888,2026-06-04 17:51:00,B,1643
3219,7892,2024-06-12 21:37:00,A,6265
3220,7893,2025-07-01 07:04:00,A,7701
3221,7894,2024-04-29 06:18:00,A,2032
3222,7895,2026-08-07 01:08:00,A,4750
3223,7897,2026-01-14 23:43:00,B,6118
3224,7902,2026-03-16 06:47:00,B,7091
3225,7903,2025-11-17 03:55:00,C,5836
3226,7905,2025-07-29 16:58:00,C,3758
3227,7906,2024-07-25 12:10:00,A,5164
3228,7907,2025-03-06 12:04:00,B,4461
3229,7910,2025-02-03 02:33:00,A,3551
3230,7911,2024-09-29 12:55:00,A,5421
3231,7912,2025-12-17 02:59:00,A,5933
3232,7913,2024-10-20 22:27:00,C,788
3233,7914,2025-12-12 22:44:00,C,3607
3234,7918,2026-08-12 02:26:00,A,2484
3235,7921,2025-12-12 03:15:00,C,1885
3236,7922,2025-04-24 05:23:00,A,1446
3237,7924,2025-10-30 02:17:00,A,3756
3238,7926,2025-11-11 21:31:00,C,629
3239,7928,2025-12-08 23:31:00,C,7830
3240,7929,2024-01-31 08:35:00,A,5251
3241,7934,2024-02-05 22:35:00,A,1880
3242,7935,2024-07-14 12:29:00,A,7726
3243,7938,2026-03-19 10:58:00,A,262
3244,7940,2024-12-15 13:57:00,C,4315
3245,7941,2026-07-18 15:18:00,A,7418
3246,7943,2024-12-05 00:06:00,A,6366
3247,7944,2024-02-21 14:03:00,A,422
3248,7945,2026-01-19 04:09:00,B,3072
3249,7948,2025-06-29 06:43:00,A,1136
3250,7952,2025-07-20 12:06:00,A,4601
3251,7955,2025-10-10 16:24:00,A,1002
3252,7957,2025-04-24 21:47:00,B,6361
3253,7959,2024-04-04 05:53:00,B,2376
3254,7960,2026-02-05 22:52:00,A,652
3255,7961,2024-11-03 02:27:00,A,2054
3256,7962,2024-09-30 15:14:00,A,4512
3257,7963,2024-03-13 11:42:00,A,1510
3258,7969,2024-03-23 22:33:00,B,7063
3259,7970,2024-11-04 08:58:00,C,5361
3260,7974,2026-04-20 07:08:00,A,2119
3261,7975,2025-08-26 17:25:00,A,1137
3262,7978,2026-08-04 04:30:00,A,7160
3263,7980,2024-08-21 05:48:00,B,6002
3264,7982,2025-04-09 10:17:00,C,7921
3265,7984,2024-12-18 09:34:00,B,1387
3266,7987,2026-02-12 23:31:00,A,6830
3267,7989,2025-01-16 11:05:00,C,1536
3268,7991,2025-07-20 15:32:00,C,3062
3269,7992,2025-01-05 15:09:00,C,1707
3270,7996,2024-06-08 17:57:00,A,7879
3271,8001,2024-05-07 01:26:00,A,2728
3272,8003,2025-10-19 04:34:00,A,5125
3273,8005,2026-06-26 02:14:00,A,7258
3274,8006,2026-02-02 11:16:00,C,5440
3275,8007,2025-07-24 16:29:00,A,582
3276,8009,2024-08-25 09:01:00,A,1716
3277,8014,2025-05-27 21:28:00,A,4395
3278,8015,2025-06-14 16:48:00,B,3660
3279,8016,2024-06-21 05:56:00,A,7231
3280,8017,2024-11-18 02:40:00,A,3430
3281,8018,2024-12-15 19:30:00,A,5046
3282,8021,2024-04-04 19:10:00,A,7877
3283,8022,2024-08-25 16:19:00,C,502
3284,8023,2025-06-03 04:16:00,C,7392
3285,8026,2024-06-08 22:55:00,C,5744
3286,8027,2024-06-19 12:21:00,B,2929
3287,8028,2024-12-04 22:01:00,B,5350
3288,8029,2025-10-08 11:31:00,A,2488
3289,8032,2025-06-05 22:21:00,A,2177
3290,8035,2024-10-02 21:14:00,C,852
3291,8040,2026-04-09 01:13:00,A,6738
3292,8045,2026-07-27 13:03:00,C,969
3293,8049,2026-02-04 06:16:00,A,6293
3294,8053,2024-12-09 21:31:00,A,7343
3295,8060,2026-07-11 18:32:00,B,4499
3296,8061,2026-06-16 15:47:00,B,1155
3297,8062,2024-12-28 08:34:00,B,3719
3298,8063,2025-05-18 15:20:00,A,2281
3299,8067,2024-07-06 12:03:00,A,5329
3300,8068,2026-02-01 14:55:00,A,674
3301,8069,2025-10-27 17:30:00,A,4930
3302,8071,2025-05-12 03:53:00,A,5341
3303,8072,2024-05-07 20:52:00,B,3557
3304,8073,2025-10-09 01:11:00,A,5109
3305,8074,2024-05-19 20:48:00,A,5916
3306,8078,2026-04-08 00:09:00,A,2816
3307,8079,2025-06-23 03:01:00,B,2425
3308,8085,2026-08-19 16:17:00,A,7518
3309,8086,2024-11-27 19:11:00,A,3142
3310,8087,2026-07-22 14:38:00,B,5432
3311,8088,2025-08-19 05:07:00,A,7399
3312,8091,2026-03-21 12:44:00,C,3253
3313,8092,2025-12-16 13:46:00,A,4031
3314,8093,2025-07-14 17:23:00,A,6393
3315,8094,2026-01-29 15:22:00,C,3058
3316,8097,2025-12-11 14:49:00,A,5200
3317,8098,2026-06-28 01:53:00,A,3845
3318,8100,2025-08-01 05:58:00,A,3830
3319,8101,2026-08-06 15:23:00,C,1618
3320,8102,2025-03-22 06:31:00,A,4809
3321,8104,2025-11-22 03:03:00,B,1569
3322,8105,2026-05-15 21:56:00,A,6858
3323,8106,2025-06-12 00:58:00,A,422
3324,8108,2026-02-21 19:17:00,C,5413
3325,8113,2025-12-20 07:21:00,A,4633
3326,8116,2026-05-09 17:55:00,C,826
3327,8119,2025-01-03 11:21:00,B,2600
3328,8120,2024-09-02 11:20:00,A,4954
3329,8121,2025-01-18 01:49:00,A,7058
3330,8124,2025-12-21 09:52:00,B,3075
3331,8127,2025-11-12 14:17:00,B,335
3332,8130,2026-04-20 22:22:00,C,3859
3333,8132,2025-06-24 14:50:00,A,7588
3334,8135,2026-08-20 17:16:00,B,7921
3335,8137,2024-08-11 07:21:00,A,279
3336,8140,2025-01-31 17:19:00,A,4497
3337,8141,2026-01-18 11:25:00,A,7423
3338,8142,2024-12-18 23:32:00,A,5782
3339,8144,2024-06-01 20:35:00,A,3513
3340,8145,2024-11-18 16:10:00,A,2348
3341,8146,2024-05-08 20:31:00,A,1508
3342,8148,2024-06-03 00:10:00,A,7668
3343,8155,2026-09-07 15:15:00,A,5511
3344,8161,2026-03-15 19:34:00,A,1196
3345,8164,2026-05-08 09:26:00,A,2684
3346,8166,2026-05-14 15:23:00,A,2260
3347,8167,2026-07-07 07:36:00,B,6865
3348,8170,2025-02-04 18:41:00,B,7128
3349,8172,2026-07-08 10:09:00,A,5414
3350,8175,2026-07-14 15:12:00,C,5641
3351,8179,2026-09-01 08:22:00,B,4879
3352,8181,2025-10-07 22:48:00,A,1510
3353,8182,2025-07-19 17:44:00,A,5795
3354,8183,2025-09-12 23:36:00,A,344
3355,8185,2025-06-05 04:21:00,A,4677
3356,8187,2026-01-05 23:21:00,B,4422
3357,8188,2024-12-06 17:33:00,A,220
3358,8190,2024-04-30 00:58:00,C,7182
3359,8192,2024-04-30 21:55:00,A,5144
3360,8195,2024-06-28 10:46:00,C,1643
3361,8198,2026-01-06 05:53:00,A,746
3362,8200,2025-09-16 17:11:00,C,4452
3363,8201,2026-07-02 18:07:00,A,869
3364,8202,2024-05-30 19:33:00,A,63
3365,8204,2025-02-20 12:16:00,A,2960
3366,8206,2024-07-20 19:09:00,A,5086
3367,8207,2025-02-26 14:27:00,C,2506
3368,8208,2025-07-01 05:21:00,A,2489
3369,8210,2026-02-27 11:23:00,C,7009
3370,8212,2024-11-14 17:07:00,C,4390
3371,8216,2026-04-01 17:40:00,B,2145
3372,8217,2024-11-02 02:07:00,B,5721
3373,8219,2025-06-21 04:09:00,A,7373
3374,8223,2024-05-25 13:44:00,B,846
3375,8224,2024-04-22 15:57:00,C,2511
3376,8227,2025-05-23 09:25:00,A,3229
3377,8228,2024-02-12 05:26:00,A,5536
3378,8229,2024-07-05 18:26:00,A,7017
3379,8231,2024-06-16 01:51:00,C,2563
3380,8236,2026-03-14 07:46:00,A,5715
3381,8238,2024-03-20 10:41:00,A,5095
3382,8239,2025-01-21 06:07:00,A,4156
3383,8243,2025-04-18 09:23:00,A,7691
3384,8244,2026-04-21 09:47:00,A,386
3385,8246,2025-10-12 02:57:00,A,847
3386,8247,2024-11-13 23:43:00,A,3319
3387,8251,2025-01-10 00:41:00,A,5792
3388,8253,2024-04-13 17:29:00,A,7003
3389,8254,2024-04-26 17:17:00,C,7391
3390,8255,2024-12-17 06:42:00,B,1252
3391,8257,2025-01-30 21:26:00,B,996
3392,8258,2026-04-18 22:42:00,A,7838
3393,8260,2024-06-06 21:56:00,B,7743
3394,8262,2024-05-07 00:46:00,C,5200
3395,8265,2025-12-06 18:33:00,C,3986
3396,8268,2026-07-03 07:19:00,B,3074
3397,8270,2024-09-26 19:03:00,A,6859
3398,8275,2024-08-02 17:27:00,A,6462
3399,8277,2024-11-14 14:46:00,A,6016
3400,8278,2024-03-28 00:15:00,A,5928
3401,8289,2024-12-06 21:56:00,C,6296
3402,8290,2026-06-25 23:22:00,C,2256
3403,8291,2025-04-04 23:32:00,A,4354
3404,8295,2024-10-30 23:39:00,B,4026
3405,8297,2024-06-17 04:38:00,B,7326
3406,8301,2025-07-21 16:39:00,A,225
3407,8303,2025-09-16 03:43:00,A,3785
3408,8305,2024-10-30 22:09:00,B,7198
3409,8307,2025-06-05 05:22:00,A,6905
3410,8313,2026-06-27 01:01:00,A,5198
3411,8314,2024-07-12 23:07:00,B,3541
3412,8315,2025-08-07 17:34:00,A,4551
3413,8317,2024-07-17 16:24:00,B,5846
3414,8318,2025-06-05 00:57:00,B,1708
3415,8323,2026-03-28 16:28:00,B,3787
3416,8325,2025-05-22 18:59:00,A,6591
3417,8327,2024-05-04 04:31:00,B,6610
3418,8333,2026-04-06 10:41:00,A,991
3419,8334,2024-08-31 09:33:00,A,74
3420,8336,2025-09-19 04:51:00,A,6210
3421,8337,2025-03-03 19:51:00,A,4910
3422,8342,2024-11-29 14:21:00,B,13
3423,8343,2025-12-02 01:48:00,B,5321
3424,8345,2025-03-06 02:00:00,B,7243
3425,8346,2025-12-07 08:49:00,A,5711
3426,8353,2026-07-14 23:04:00,A,7801
3427,8354,2025-05-26 06:14:00,A,3956
3428,8355,2026-02-11 00:26:00,A,87
3429,8363,2026-02-21 03:26:00,A,3708
3430,8364,2025-12-22 17:32:00,B,886
3431,8365,2025-08-26 19:06:00,A,3158
3432,8366,2026-08-24 03:31:00,C,4815
3433,8367,2024-05-08 08:51:00,A,2508
3434,8373,2025-08-12 05:39:00,A,2334
3435,8375,2026-08-13 23:20:00,A,7674
3436,8376,2024-05-06 20:20:00,A,3994
3437,8377,2024-10-20 02:14:00,A,7821
3438,8385,2026-04-28 07:15:00,A,7308
3439,8387,2024-10-01 13:46:00,A,414
3440,8389,2025-08-29 00:57:00,A,6272
3441,8393,2024-06-23 17:05:00,A,807
3442,8394,2024-12-24 11:34:00,C,2677
3443,8396,2024-09-13 04:56:00,A,3634
3444,8398,2024-06-17 22:00:00,C,4040
3445,8399,2026-03-30 03:20:00,A,4195
3446,8400,2026-07-20 11:26:00,A,3638
3447,8405,2025-04-30 18:55:00,C,3020
3448,8406,2025-03-11 17:05:00,A,6684
3449,8409,2026-04-17 01:37:00,A,3363
3450,8411,2024-05-09 23:23:00,A,7663
3451,8412,2025-07-05 01:44:00,B,159
3452,8413,2024-07-02 13:48:00,A,7270
3453,8415,2025-08-27 17:07:00,A,7825
3454,8419,2025-05-04 19:58:00,A,6336
3455,8421,2024-03-25 15:16:00,A,6463
3456,8424,2025-05-30 18:15:00,A,6428
3457,8425,2025-01-13 03:41:00,A,6267
3458,8428,2025-06-25 13:48:00,B,4550
3459,8430,2025-07-18 17:42:00,A,7375
3460,8434,2026-04-13 14:09:00,A,2236
3461,8439,2025-06-27 03:07:00,B,4769
3462,8440,2026-08-02 05:19:00,C,2415
3463,8443,2024-08-07 08:42:00,C,2918
3464,8444,2024-02-04 04:53:00,B,155
3465,8445,2024-09-24 15:39:00,A,2494
3466,8448,2026-10-07 08:32:00,A,6449
3467,8449,2024-08-31 07:41:00,A,5255
3468,8454,2026-08-17 10:39:00,A,3706
3469,8456,2024-06-11 00:58:00,C,2388
3470,8458,2026-01-13 19:12:00,C,968
3471,8461,2025-06-18 22:03:00,A,6134
3472,8462,2026-03-26 00:51:00,B,4493
3473,8464,2024-06-02 18:20:00,A,4381
3474,8466,2025-01-29 11:23:00,A,4631
3475,8469,2024-07-27 02:10:00,B,358
3476,8472,2026-06-09 07:54:00,C,4934
3477,8473,2026-08-28 03:16:00,A,6019
3478,8474,2026-02-10 20:53:00,C,7183
3479,8477,2025-08-18 15:43:00,A,633
3480,8478,2024-12-06 08:46:00,A,20
3481,8479,2026-08-18 21:52:00,A,1833
3482,8480,2025-02-16 22:03:00,B,1064
3483,8493,2025-02-13 22:36:00,B,2218
3484,8494,2026-01-27 18:36:00,C,6625
3485,8495,2024-06-24 15:40:00,A,7794
3486,8501,2024-02-21 16:45:00,B,3745
3487,8504,2026-01-28 19:36:00,A,7407
3488,8506,2024-05-01 02:22:00,C,3291
3489,8510,2024-08-01 12:37:00,A,636
3490,8514,2024-07-13 00:36:00,A,2970
3491,8516,2026-04-21 02:10:00,A,2629
3492,8517,2024-05-19 23:22:00,A,6080
3493,8519,2026-01-23 18:04:00,A,3222
3494,8522,2025-06-11 19:18:00,A,961
3495,8524,2026-03-28 14:05:00,A,2612
3496,8525,2025-07-16 02:48:00,B,1352
3497,8527,2026-03-28 10:12:00,A,6753
3498,8528,2026-03-25 00:19:00,B,6115
3499,8529,2025-05-10 06:22:00,A,5516
3500,8532,2024-06-29 17:57:00,A,12
3501,8533,2024-06-14 16:40:00,A,7152
3502,8535,2026-04-10 23:31:00,C,6332
3503,8536,2026-06-02 12:46:00,A,1145
3504,8538,2025-08-08 11:12:00,A,2866
3505,8540,2026-05-11 03:03:00,B,2340
3506,8543,2024-06-03 04:30:00,A,902
3507,8547,2025-03-19 22:14:00,B,6857
3508,8548,2025-09-14 04:40:00,A,2888
3509,8550,2025-10-20 02:42:00,A,2128
3510,8552,2025-12-20 10:14:00,B,56
3511,8555,2025-05-15 16:04:00,A,6184
3512,8556,2026-01-03 04:37:00,C,7965
3513,8557,2025-03-05 18:49:00,A,3693
3514,8558,2024-05-15 06:52:00,A,4019
3515,8559,2026-06-30 18:04:00,A,1219
3516,8560,2026-06-24 12:42:00,A,2809
3517,8561,2025-09-14 09:42:00,C,2874
3518,8562,2024-08-08 21:32:00,A,2488
3519,8564,2025-08-15 12:22:00,C,2440
3520,8565,2024-05-25 19:43:00,A,1357
3521,8567,2026-04-20 19:29:00,A,174
3522,8569,2024-05-15 18:03:00,A,4012
3523,8573,2024-10-17 08:17:00,C,3966
3524,8575,2024-03-10 00:36:00,B,2548
3525,8576,2026-04-24 03:25:00,A,5514
3526,8577,2026-02-23 16:42:00,B,47
3527,8579,2024-04-12 15:47:00,A,3277
3528,8580,2024-10-29 06:25:00,C,402
3529,8581,2026-05-13 20:45:00,C,85
3530,8582,2026-01-11 05:06:00,A,7369
3531,8584,2025-03-19 01:53:00,A,4184
3532,8585,2025-10-03 15:18:00,A,1475
3533,8588,2026-03-13 23:07:00,C,6561
3534,8591,2025-09-22 15:42:00,C,5463
3535,8593,2024-03-04 00:13:00,A,801
3536,8595,2024-07-02 19:27:00,B,358
3537,8597,2026-08-26 09:59:00,A,3539
3538,8598,2025-07-04 04:07:00,A,5207
3539,8600,2026-02-20 06:55:00,C,7449
3540,8603,2025-02-09 16:32:00,B,1166
3541,8604,2025-08-10 17:55:00,A,2061
3542,8605,2026-01-29 07:42:00,C,7024
3543,8609,2024-12-03 11:19:00,B,6427
3544,8611,2024-10-14 01:13:00,A,3495
3545,8612,2024-05-25 15:35:00,A,3319
3546,8613,2024-05-14 23:16:00,A,6915
3547,8614,2025-12-01 11:55:00,B,5144
3548,8615,2026-02-28 22:41:00,C,2972
3549,8616,2026-09-14 19:56:00,A,2504
3550,8621,2026-10-11 10:06:00,A,3838
3551,8622,2025-06-05 03:30:00,A,5553
3552,8623,2025-06-19 13:58:00,C,5111
3553,8624,2024-11-15 17:13:00,A,1013
3554,8625,2025-10-07 04:37:00,C,2178
3555,8628,2025-02-16 07:05:00,A,3948
3556,8629,2024-10-15 08:46:00,A,4467
3557,8639,2024-07-30 02:27:00,C,5789
3558,8640,2025-01-18 15:12:00,A,1241
3559,8641,2025-04-08 06:44:00,C,1466
3560,8643,2024-11-07 18:56:00,A,3926
3561,8645,2025-10-01 07:42:00,A,5508
3562,8646,2025-09-23 01:22:00,C,5581
3563,8650,2026-06-09 02:03:00,B,6780
3564,8652,2025-09-14 00:54:00,A,4993
3565,8653,2024-05-24 11:02:00,B,4723
3566,8657,2024-05-02 14:22:00,A,4518
3567,8659,2024-07-07 01:30:00,A,5063
3568,8660,2024-02-18 01:43:00,A,7695
3569,8661,2024-11-07 01:37:00,A,1252
3570,8668,2026-05-16 07:29:00,C,4065
3571,8680,2025-08-08 09:36:00,A,2378
3572,8683,2024-01-20 09:49:00,A,4848
3573,8685,2024-12-16 10:02:00,A,6627
3574,8688,2026-04-10 04:53:00,A,3804
3575,8689,2025-02-14 10:53:00,A,1221
3576,8690,2026-06-18 01:14:00,A,2009
3577,8691,2025-04-10 21:46:00,A,7022
3578,8695,2024-06-16 18:00:00,C,7551
3579,8696,2024-11-16 08:14:00,A,7064
3580,8701,2025-02-05 19:39:00,C,7531
3581,8705,2026-04-01 03:19:00,C,159
3582,8711,2024-07-14 09:18:00,A,6814
3583,8713,2024-09-19 21:12:00,A,4736
3584,8716,2026-06-30 15:32:00,A,145
3585,8718,2026-02-04 11:01:00,C,6097
3586,8720,2024-05-12 05:00:00,B,3505
3587,8722,2025-12-05 17:06:00,A,5098
3588,8724,2025-06-14 08:22:00,A,273
3589,8725,2025-04-14 17:57:00,B,1910
3590,8727,2026-06-26 23:50:00,A,7072
3591,8728,2025-05-29 18:29:00,A,6313
3592,8734,2025-05-23 04:56:00,A,5082
3593,8735,2025-02-23 14:16:00,A,3675
3594,8736,2025-06-06 04:30:00,C,6362
3595,8737,2024-11-19 15:07:00,B,7778
3596,8738,2025-03-18 16:30:00,A,5493
3597,8742,2025-03-06 19:37:00,A,289
3598,8743,2024-06-07 00:00:00,B,4403
3599,8745,2026-01-05 11:16:00,A,7835
3600,8746,2025-05-03 02:20:00,B,4503
3601,8749,2025-04-16 08:38:00,C,3344
3602,8750,2026-05-04 00:30:00,C,4613
3603,8752,2025-02-18 07:21:00,A,1339
3604,8755,2024-02-24 04:18:00,B,7802
3605,8758,2024-10-03 17:43:00,A,2825
3606,8759,2025-02-25 13:44:00,B,2051
3607,8760,2025-10-30 20:19:00,C,5076
3608,8764,2024-11-10 08:49:00,B,5822
3609,8766,2024-05-19 09:04:00,C,1354
3610,8768,2025-06-04 01:40:00,C,3003
3611,8771,2024-07-29 14:55:00,A,4902
3612,8775,2025-09-01 12:34:00,C,2742
3613,8781,2026-08-14 07:04:00,A,2944
3614,8782,2026-05-09 20:16:00,A,3613
3615,8785,2024-07-01 19:19:00,A,5783
3616,8787,2025-09-07 23:42:00,A,7725
3617,8788,2024-08-24 03:53:00,A,1798
3618,8792,2024-05-05 13:08:00,A,1943
3619,8794,2025-04-05 09:55:00,B,7458
3620,8800,2025-04-26 20:12:00,C,5967
3621,8806,2024-07-27 01:59:00,A,3702
3622,8807,2025-05-14 18:46:00,A,5846
3623,8808,2025-03-14 11:28:00,A,2010
3624,8809,2024-12-26 11:46:00,A,5058
3625,8810,2024-05-24 02:01:00,A,5448
